-2.08302987638736,0.7200844560810933,-0.1
-2.043225616454287,0.6742408852825866,-0.09759519038076152
-2.0029795141866242,0.6308232197511795,-0.09519038076152304
-1.962308663238851,0.5897405984849341,-0.09278557114228457
-1.921230467729491,0.5509036790574441,-0.0903807615230461
-1.8797626334187714,0.5142246981500807,-0.08797595190380761
-1.8379231586128855,0.4796175278713482,-0.08557114228456913
-1.7957303247955123,0.4469977278577741,-0.08316633266533066
-1.7532026870013802,0.41628259315946037,-0.08076152304609219
-1.7103590639240691,0.3873911979221263,-0.07835671342685371
-1.6672185277815434,0.3602444348886288,-0.07595190380761523
-1.6238003939224044,0.33476505074866925,-0.07354709418837675
-1.5801242102019044,0.31087767737672223,-0.07114228456913828
-1.5362097461219382,0.28850885900565043,-0.0687374749498998
-1.4920769817403754,0.26758707539085275,-0.06633266533066132
-1.447746096367031,0.24804276102962425,-0.06392785571142284
-1.4032374570400383,0.22980832050448038,-0.06152304609218437
-1.3585716068055784,0.21281814003130892,-0.05911823647294589
-1.3137692527929201,0.1970085952939649,-0.056713426853707415
-1.268851254104621,0.18231805565947615,-0.05430861723446894
-1.2238386095266727,0.16868688486891736,-0.05190380761523046
-1.1787524450607463,0.15605743830904478,-0.049498997995991986
-1.133614001299371,0.14437405697141975,-0.047094188376753505
-1.0884446206428346,0.1335830582131559,-0.04468937875751503
-1.0432657343690832,0.12363272343665879,-0.04228456913827655
-0.9980988495684555,0.11447328281112759,-0.03987975951903808
-0.9529655359519236,0.10605689715921764,-0.037474949899799596
-0.90788741253842,0.0983376371406583,-0.03507014028056112
-0.8628861342367067,0.09127145986136072,-0.03266533066132264
-0.8179833783289403,0.08481618304379804,-0.030260521042084168
-0.773200830863789,0.07893145689398559,-0.02785571142284569
-0.7285601729734801,0.07357873380270326,-0.025450901803607213
-0.6840830671220015,0.06872123601921752,-0.023046092184368736
-0.6397911432965329,0.06432392143705429,-0.02064128256513026
-0.5957059851503257,0.06035344763129632,-0.018236472945891785
-0.5518491161108987,0.0567781342870968,-0.015831663326653308
-0.5082419854620428,0.053567924158582,-0.013426853707414829
-0.4649059544109895,0.05069434269643454,-0.011022044088176353
-0.4218622821504938,0.04813045648031483,-0.008617234468937876
-0.3791321119289517,0.04585083059383189,-0.006212424849699399
-0.336736457137516,0.043831485072909585,-0.003807615230460922
-0.2946961874259597,0.042049850561698125,-0.0014028056112224449
-0.25303201485983506,0.04048472330345512,0.001002004008016032
-0.2117644801255103,0.03911621959283275,0.003406813627254509
-0.17091393879955907,0.037925729813479,0.005811623246492986
-0.13050054769270658,0.036895872179999144,0.008216432865731463
-0.0905442512699206,0.03601044630120333,0.01062124248496994
-0.05106476817683836,0.035254386677122246,0.013026052104208416
-0.012081577864803128,0.03461371623839886,0.015430861723446893
0.026386092667230132,0.03407550003278979,0.01783567134268537
0.06431928199872683,0.033627799159239836,0.020240480961923848
0.10169930727719567,0.03325962504479724,0.022645290581162325
0.1385077770586134,0.03296089415728896,0.025050100200400802
0.1747266039856774,0.03272238323854478,0.02745490981963928
0.2103380172975029,0.032535685142698015,0.029859719438877757
